,decade,yearID,R,HR,BB,SO,BIP
69,1940,1940,9.359223300970873,1.2710355987055015,6.69336569579288,7.3211974110032365,60.98948220064725
70,1940,1941,8.97749196141479,1.069935691318328,7.143086816720257,7.094855305466238,60.84967845659164
71,1940,1942,8.165849673202615,0.875,6.85702614379085,6.801470588235294,60.7312091503268
72,1940,1943,7.821558336697618,0.7307226483649576,6.750908356883326,6.900282599919257,60.758982640290675
73,1940,1944,8.333333333333334,0.8325281803542673,6.384863123993559,6.590177133655395,61.55072463768116
74,1940,1945,8.36260162601626,0.8186991869918699,6.747154471544715,6.540650406504065,61.296747967479675
75,1940,1946,8.013687600644122,0.9782608695652174,7.085346215780999,7.806763285024155,59.11594202898551
76,1940,1947,8.710378117457763,1.2590506838294448,7.415124698310539,7.366854384553499,59.303298471440065
77,1940,1948,9.156831042845594,1.2570735650767988,7.77930476960388,7.288601455133387,59.6928051738076
78,1940,1949,9.213709677419354,1.3741935483870968,8.086290322580645,7.218548387096774,59.45564516129032
79,1950,1950,9.703554119547658,1.6744749596122779,8.04119547657512,7.717285945072698,59.12439418416801
80,1950,1951,9.094430992736077,1.5036319612590798,7.4608555286521385,7.534301856335754,59.618240516545605
81,1950,1952,8.35270379338176,1.3728813559322033,7.083938660209847,8.37772397094431,58.20338983050848
82,1950,1953,9.214516129032258,1.6741935483870967,7.001612903225807,8.236290322580645,58.63548387096774
83,1950,1954,8.759708737864077,1.5671521035598706,7.307443365695793,8.264563106796116,58.077669902912625
84,1950,1955,8.969205834683954,1.8022690437601296,7.329011345218801,8.754457050243111,57.18233387358185
85,1950,1956,8.90314769975787,1.8514931396287329,7.261501210653753,9.285714285714286,56.54317998385795
86,1950,1957,8.612145748987855,1.782995951417004,6.612955465587045,9.674493927125505,57.292307692307695
87,1950,1958,8.565182186234818,1.8137651821862348,6.580566801619433,9.898785425101215,56.16356275303644
88,1950,1959,8.766558966074314,1.8174474959612277,6.610662358642973,10.180936995153473,56.09046849757674
89,1960,1960,8.627831715210355,1.72168284789644,6.783171521035599,10.368122977346278,55.88268608414239
90,1960,1961,9.05034965034965,1.9090909090909092,6.920979020979021,10.452447552447552,55.49300699300699
91,1960,1962,8.921036397285626,1.851326341764343,6.746452806909315,10.837137569401603,55.595311536088836
92,1960,1963,7.893761581222977,1.6701667696108708,5.924027177269919,11.595429277331686,54.56269302038295
93,1960,1964,8.071340713407134,1.6986469864698648,5.916974169741698,11.81549815498155,54.42189421894219
94,1960,1965,7.976586568083795,1.656192236598891,6.183610597658657,11.881084411583487,54.07763401109057
95,1960,1966,7.987616099071207,1.6984520123839009,5.777708978328174,11.643962848297214,54.4390092879257
96,1960,1967,7.537037037037037,1.4191358024691358,5.966049382716049,11.983333333333333,54.008024691358024
97,1960,1968,6.836307692307693,1.2276923076923076,5.634461538461538,11.780307692307693,53.83630769230769
98,1960,1969,8.14491264131552,1.6027749229188077,6.9008221993833505,11.54830421377184,54.31397738951696
99,1970,1970,8.683127572016462,1.7638888888888888,7.061213991769547,11.50925925925926,54.700102880658434
100,1970,1971,7.777605779153767,1.477296181630547,6.468524251805985,10.813209494324045,55.06965944272446
101,1970,1972,7.372781065088757,1.363098440021517,6.308230231307155,11.14470145239376,54.64012910166756
102,1970,1973,8.42820380854349,1.5965002573340195,6.7421513124035,10.477611940298507,56.048893463715906
103,1970,1974,8.24987146529563,1.3619537275064266,6.664781491002571,10.023136246786633,56.61285347043702
104,1970,1975,8.42554291623578,1.3950361944157188,6.929679420889348,9.968976215098243,56.6158221302999
105,1970,1976,7.98968540484786,1.1526560082516761,6.390407426508509,9.667354306343476,57.01134605466736
106,1970,1977,8.941036614360437,1.7327627199239182,6.541607227769853,10.32905373276272,56.3999048977651
107,1970,1978,8.206945765937203,1.40627973358706,6.453853472882969,9.542340627973358,56.400095147478595
108,1970,1979,8.919447092469017,1.6363203050524309,6.482840800762631,9.549571020019066,56.875119161105815
109,1980,1980,8.576247030878859,1.4665083135391923,6.26603325415677,9.60190023752969,57.416152019002375
110,1980,1981,7.996413199426112,1.2776183644189383,6.3615494978479195,9.495695839311335,56.993543758967
111,1980,1982,8.59515899383009,1.6037019458946369,6.313241575700047,10.071665875652586,56.738965353583296
112,1980,1983,8.615457562825984,1.5651967757230916,6.409672830725462,10.296823138928403,56.1977240398293
113,1980,1984,8.51353919239905,1.5477434679334916,6.327790973871734,10.688836104513063,56.09073634204275
114,1980,1985,8.661911554921542,1.712791250594389,6.580123632905373,10.675701378982406,55.6452686638136
115,1980,1986,8.818354731336186,1.8131241084165477,6.765097479790775,11.74797907750832,54.48739895387541
116,1980,1987,9.445605700712589,2.117814726840855,6.83562945368171,11.923515439429929,54.41235154394299
117,1980,1988,8.276190476190477,1.5142857142857142,6.182857142857143,11.121428571428572,55.25380952380952
118,1980,1989,8.264482431149098,1.4639126305792973,6.42355175688509,11.229819563152896,55.12250712250712
119,1990,1990,8.512589073634205,1.575771971496437,6.580522565320665,11.331591448931116,54.91591448931116
120,1990,1991,8.615494296577946,1.6078897338403042,6.64638783269962,11.592205323193916,54.750475285171106
121,1990,1992,8.2340930674264,1.4425451092117758,6.49667616334283,11.176638176638177,55.232193732193736
122,1990,1993,9.195240193918025,1.7761128250330542,6.659321286910533,11.595416483032173,54.93829881004848
123,1990,1994,9.845,2.06625,6.956875,12.35375,54.49625
124,1990,1995,9.694595934556272,2.0233019335647002,7.05999008428359,12.605354486861676,54.07288051561725
125,1990,1996,10.071018967798853,2.1887957653286283,7.098808998676665,12.928098808998676,54.04984561093957
126,1990,1997,9.533980582524272,2.0476610767872905,6.913503971756399,13.211385701676964,53.33671668137688
127,1990,1998,9.579358552631579,2.0822368421052633,6.762746710526316,13.11389802631579,53.51932565789474
128,1990,1999,10.169275123558485,2.2767710049423395,7.368616144975288,12.816721581548599,53.74382207578254
129,2000,2000,10.280362289007822,2.343762865376698,7.508027995059695,12.909016055990119,53.6191848497324
130,2000,2001,9.550843968711403,2.2470152326060107,6.507204610951009,13.340469328941952,52.849732400164676
131,2000,2002,9.236603462489695,2.085325638911789,6.696619950535862,12.940643033800495,53.22712283594394
132,2000,2003,9.4559670781893,2.142798353909465,6.538683127572017,12.675308641975308,53.797942386831274
133,2000,2004,9.627677100494234,2.2450576606260295,6.681219110378913,13.108731466227347,53.572487644151565
134,2000,2005,9.183463595228302,2.0637597696421226,6.2554504319210205,12.605512134923899,53.753187988482104
135,2000,2006,9.715520790448744,2.2173734046932894,6.524083985179086,13.032111980238781,53.64347468093866
136,2000,2007,9.593582887700535,2.039078568490333,6.614150555327026,13.241053064582477,53.7379679144385
137,2000,2008,9.30189456342669,2.0090609555189456,6.728583196046128,13.543657331136737,53.110378912685334
138,2000,2009,9.225925925925926,2.0748971193415637,6.839506172839506,13.823456790123457,52.352263374485595
139,2010,2010,8.768724279835391,1.8983539094650206,6.493004115226338,14.117695473251029,52.03045267489712
140,2010,2011,8.566488266776451,1.8740222313709345,6.182791272128448,14.198435570193496,52.14697406340058
141,2010,2012,8.648971193415639,2.0304526748971194,6.053086419753086,14.990123456790123,50.98395061728395
142,2010,2013,8.331962155491567,1.9173179761415056,6.02221308103661,15.100781571369806,51.29535170711641
143,2010,2014,8.132098765432099,1.722633744855967,5.769547325102881,15.407818930041152,51.023456790123454
144,2010,2015,8.500205846027171,2.020996294771511,5.793742280773981,15.416220666941127,50.69287772745986
145,2010,2016,8.955518945634267,2.3105436573311366,6.214168039538715,16.055189456342667,49.822487644151565
146,2010,2017,9.293004115226337,2.5123456790123457,6.513991769547325,16.503703703703703,49.11851851851852
147,2010,2018,8.897573015220074,2.297408473879062,6.452488687782806,16.95063759769642,48.802961744138216
148,2010,2019,9.661177439275422,2.7896253602305476,6.5438452037875665,17.629888843145327,48.18937834499794
149,2020,2020,9.291759465478842,2.5657015590200447,6.783964365256125,17.356347438752785,45.81291759465479
