,decade,yearID,BA,BABIP,KPG,OBP,BBPG,ERA,OPS,SLG
42,1910,1913,6.096778963463212,10.878493416437337,7.550198615728986,9.909885698896817,14.071503127432754,5.569043399608315,7.648136511965435,6.0818077664653325
43,1910,1914,4.74874933563972,9.877949427480058,7.928447901110615,9.085638519794292,14.109605258439501,4.566135298929778,6.604161036474014,4.90808214726901
44,1910,1915,3.7421896029269677,8.389818717139462,7.441126300138718,8.47408533375513,14.165726257578097,4.526469271211284,5.879102226660217,4.12593926035261
45,1910,1916,3.007134982564224,7.7743318112412085,7.431301548606905,7.5397328420747325,13.25380203749769,3.365661518875716,4.915506850604666,3.189206620876587
46,1910,1917,3.2532243960360017,7.273422154163628,6.589646475082029,7.214953994746056,12.83008075836581,3.131843567454183,4.584193469296036,2.8701030676656005
47,1910,1918,4.713712230484042,7.534410186849524,5.201035854016828,8.222544450666316,13.087480484435034,3.6649612062400876,5.155876098556021,3.042955366529675
48,1910,1919,7.192381343209494,10.061046947155178,5.678910785764675,9.098123220060707,12.410048165006707,5.561886709275784,7.501878096216593,6.505567074182603
49,1920,1920,10.963287302026206,13.435197287757155,5.353646737596712,11.343938527840516,12.851029325265788,8.075382473992496,10.581048416643151,10.123942876269465
50,1920,1921,14.947784711560676,16.706598701201155,5.136672218248429,13.620659150743695,13.028242404789607,11.734870292301,14.261666299039488,14.793551261344792
51,1920,1922,14.239012294211397,15.604441398220688,5.081245820829992,13.773933142618247,13.822394256706982,11.949391738392183,14.18144337660414,14.52037267508076
52,1920,1923,13.071576104051648,14.577873176219402,5.154093034134354,13.644317358857327,14.652491835483517,11.461096730544755,13.320346083721182,13.087430322576916
53,1920,1924,13.76440772204245,15.173832673248114,4.824814787580643,13.805360197344443,14.230180224725695,11.831832919915277,13.642138328866327,13.527796723296312
54,1920,1925,15.129449525301231,15.993383893861912,4.918585629396529,15.011899061750428,15.22868282436568,13.619134720049985,15.603319761165189,16.021518725784276
55,1920,1926,12.107013373960955,13.62884548221373,5.0201532689413995,12.966260172759867,14.963392040290975,11.02778417855511,12.762720736814266,12.661381726469166
56,1920,1927,12.941883560503564,14.483420418950034,5.068637463284612,13.062027179882143,14.37314852626271,11.686028343023462,13.156399964881071,13.285657724374328
57,1920,1928,12.194018564699373,13.441959239398278,5.263794114731719,12.993929950958801,14.859469695850944,11.592266679887246,13.456810597571305,13.881292645309927
58,1920,1929,14.459523766144107,15.155684499859722,5.257956983547601,14.742107652681426,15.747379594420357,14.568186300196679,15.966043098365002,16.89915404954318
59,1930,1930,16.245644565500314,17.606899484912287,6.132629877170361,15.301092035513522,14.934654588710245,16.701585724662046,17.734301685172525,19.594331662755387
60,1930,1931,11.264349523143508,13.179154460914864,6.065476434502521,13.128172258031586,14.888583121451195,12.317822241318034,13.068064143312837,13.071549917277483
61,1930,1932,10.964556487890658,12.063242626965847,5.969465477506999,12.689871912421628,14.504035348826843,12.667606596045378,13.620668640763615,14.43165849745381
62,1930,1933,9.041425485252848,10.305999042418467,5.64077598070178,11.350495156838875,14.252859638876554,10.303638377080164,10.937780611422363,10.75739898174223
63,1930,1934,11.629575518740854,13.516386548099232,6.681138060465958,13.57687724888893,15.507696846871964,13.325218031446243,13.722201966776282,13.864223467531293
64,1930,1935,11.518974531303048,12.947340796183909,6.210737315156588,13.42040109860562,15.328810398790086,13.043570263573873,13.655629780881881,13.877161054352156
65,1930,1936,12.947366866908768,14.638237673217313,6.363935915083192,14.956569005723665,16.481292388797822,14.871108247561073,14.977330948388236,14.946959772091263
66,1930,1937,10.964735830782509,13.14935394770174,7.1727087695854275,13.908748397433595,16.655416047621458,13.227298815855711,14.05204199614246,14.174696597584004
67,1930,1938,10.273615030789937,11.585291720311455,6.615057513364069,13.927606081287651,17.285887483255983,13.338596489490271,13.80626698936448,13.718523056928525
68,1930,1939,10.645855103918933,12.275611790165568,6.72483779876297,13.444111788367437,16.804313778406474,13.236618311120251,13.673809073480776,13.889694798534398
69,1940,1940,8.472998347111336,9.967789516408684,7.163605597681181,12.382559466772985,16.14634208053399,12.25291117482092,12.73217863137738,13.099760000922021
70,1940,1941,7.089847092425785,8.7932435007088,6.891745561236626,12.203152780122332,17.386881162217975,10.834989658160803,11.270358318565787,10.632836676423313
71,1940,1942,4.465391369847257,6.128427685090538,6.496416027980859,10.32850722592338,16.492269008053967,8.249147572358847,8.260128980358521,6.824401935959898
72,1940,1943,4.613936861236968,6.901398544158253,6.551040838992747,10.112422274929585,16.04820862755374,7.284695178012931,7.6709430309630555,5.9515651537794225
73,1940,1944,6.529127435226586,8.29657829016923,6.1950605345330825,10.58402705877654,15.185093468374442,8.478778562457023,9.0600369773,8.04138061424981
74,1940,1945,6.487265451365971,8.2577946201293,6.206270623923076,11.193516388776178,16.268947850751815,8.873115170812312,9.056556707536386,7.520274735500928
75,1940,1946,5.205941742730084,7.950627637440038,7.709299424719118,11.085234763565035,17.197506574207722,8.077164602501298,9.440665147589172,8.29977911129484
76,1940,1947,6.581413677913298,8.01505555395168,7.242062439116666,12.526880183287414,18.21985414055281,10.80485751094384,11.613214703815418,10.973504798970522
77,1940,1948,7.356400256474368,8.789779904441202,7.177473722899838,13.507570297053554,19.23755841143413,12.293938660110424,12.464453761383174,11.669835563686624
78,1940,1949,7.16762261345226,8.101473662615103,7.061480508906511,13.949322950054462,20.0,12.291816021029211,12.835818500782958,11.96186619929546
79,1950,1950,8.059316997898398,8.74181432948552,7.693515241801419,14.483310796975804,19.923144938492563,13.822908556640215,14.585392645192382,14.6446914517699
80,1950,1951,6.659413286453567,7.442222051053292,7.377274927234852,12.790593319086268,18.17654234192829,11.786248357554566,12.41542201692415,12.187680746654845
81,1950,1952,4.39555634482123,6.385204342388957,8.397966200789513,10.981030349804126,17.155061934173826,9.64128421686566,10.215929775715473,9.776495921321695
82,1950,1953,7.585323803947233,8.870030604715122,8.30567404877667,12.675998105639238,17.09121719865439,12.414376126613849,13.357462404201293,13.971911583288797
83,1950,1954,6.69722599218712,8.278469321540161,8.2600881707825,12.135189219439903,17.760062837405457,10.880140916908502,12.502113860130537,12.89662590297999
84,1950,1955,6.012894865055727,7.31338431402805,8.90822487777253,12.03499831700735,17.89647911652225,11.53219544933057,12.774226656536712,13.468683890172379
85,1950,1956,5.928262244244543,7.757257628530069,9.531794477652836,11.85339007185089,17.716221651704256,11.30796763789974,12.976899582057229,13.985136100991916
86,1950,1957,5.736460599162665,8.192150865053572,9.84664812412175,10.654022929143496,15.71505105970055,10.471113692089798,11.88368637783029,13.040099758241912
87,1950,1958,5.847725764164343,8.613959404975843,10.25799790559342,10.84812569458806,15.845949728251352,10.646781006586579,12.231247202053284,13.49869632081679
88,1950,1959,5.503173695131701,8.546817344201553,10.598468302830495,10.6298472760579,15.929638178584051,10.925331733051145,11.946830466388787,13.17362892332401
89,1960,1960,5.076561129610977,8.63932320907549,10.745926147879823,10.57827823430312,16.281436003865227,10.370435167635383,11.56029408713864,12.52481087180717
90,1960,1961,5.95874719899439,9.18339799985318,10.964677716089554,11.392750577618568,16.823299763333857,11.711072916128764,12.915426324320267,14.26415197353066
91,1960,1962,5.777809302612729,9.657732262197046,11.356625763450207,11.067919066202073,16.254289455492938,11.251398763759848,12.267670668538372,13.378267160915042
92,1960,1963,2.6356697685816304,7.533027598992991,12.202786644811246,7.982547894783286,13.961451527129787,8.086463079032088,8.993892940106115,10.120524483752272
93,1960,1964,3.7973924033814797,9.182700034943066,12.511067869687416,8.622546877462186,13.993127333649,8.861130282425112,9.80679493229124,11.035986206202402
94,1960,1965,2.4536319700420877,7.791676216512502,12.542009898588606,8.32389866918781,14.655388590499676,8.340954894258436,9.140933834161187,10.095551512089
95,1960,1966,3.263306018498561,8.29137628371535,12.255770853675203,8.09028918049288,13.56302328690278,8.480811797182279,9.422869489881242,10.797911259690578
96,1960,1967,1.5536271675065643,7.718779422396355,12.636827249332237,7.517568987355762,14.040769795951585,7.0926843099654,7.5511851103546945,7.929076133116752
97,1960,1968,0.0,6.298700101088899,12.41375132966841,6.1441336357262255,13.17319845777774,5.046439469205248,5.456409384205271,5.337041357184884
98,1960,1969,3.1601802003779604,8.427217477604442,12.183339833762435,9.981689062643355,16.633101901137458,9.06931895138696,9.715436063259249,9.724191874436427
